Date,Category,Variable,Units,Year,Value
2/15/2023 0:00,Prices,"Price of Natural Gas, Henry Hub",Dollars per MMBtu,2020,2.03
2/15/2023 0:00,Prices,"Price of Natural Gas, Henry Hub",Dollars per MMBtu,2021,3.91
2/15/2023 0:00,Prices,"Price of Natural Gas, Henry Hub",Dollars per MMBtu,2022,6.47
2/15/2023 0:00,Prices,"Price of Natural Gas, Henry Hub",Dollars per MMBtu,2023,5.52
2/15/2023 0:00,Prices,"Price of Natural Gas, Henry Hub",Dollars per MMBtu,2024,4.72
2/15/2023 0:00,Prices,"Price of Natural Gas, Henry Hub",Dollars per MMBtu,2025,4.58
2/15/2023 0:00,Prices,"Price of Natural Gas, Henry Hub",Dollars per MMBtu,2026,4.52
2/15/2023 0:00,Prices,"Price of Natural Gas, Henry Hub",Dollars per MMBtu,2027,4.49
2/15/2023 0:00,Prices,"Price of Natural Gas, Henry Hub",Dollars per MMBtu,2028,4.51
2/15/2023 0:00,Prices,"Price of Natural Gas, Henry Hub",Dollars per MMBtu,2029,4.63
2/15/2023 0:00,Prices,"Price of Natural Gas, Henry Hub",Dollars per MMBtu,2030,4.85
2/15/2023 0:00,Prices,"Price of Natural Gas, Henry Hub",Dollars per MMBtu,2031,5.07
2/15/2023 0:00,Prices,"Price of Natural Gas, Henry Hub",Dollars per MMBtu,2032,5.25
2/15/2023 0:00,Prices,"Price of Natural Gas, Henry Hub",Dollars per MMBtu,2033,5.41
2/15/2023 0:00,Prices,"FHFA House Price Index, Purchase Only",1991Q1=100,2020,288.945
2/15/2023 0:00,Prices,"FHFA House Price Index, Purchase Only",1991Q1=100,2021,337.465
2/15/2023 0:00,Prices,"FHFA House Price Index, Purchase Only",1991Q1=100,2022,384.668
2/15/2023 0:00,Prices,"FHFA House Price Index, Purchase Only",1991Q1=100,2023,377.632
2/15/2023 0:00,Prices,"FHFA House Price Index, Purchase Only",1991Q1=100,2024,364.518
2/15/2023 0:00,Prices,"FHFA House Price Index, Purchase Only",1991Q1=100,2025,358.485
2/15/2023 0:00,Prices,"FHFA House Price Index, Purchase Only",1991Q1=100,2026,362.075
2/15/2023 0:00,Prices,"FHFA House Price Index, Purchase Only",1991Q1=100,2027,374.24
2/15/2023 0:00,Prices,"FHFA House Price Index, Purchase Only",1991Q1=100,2028,392.359
2/15/2023 0:00,Prices,"FHFA House Price Index, Purchase Only",1991Q1=100,2029,413.513
2/15/2023 0:00,Prices,"FHFA House Price Index, Purchase Only",1991Q1=100,2030,434.812
2/15/2023 0:00,Prices,"FHFA House Price Index, Purchase Only",1991Q1=100,2031,454.283
2/15/2023 0:00,Prices,"FHFA House Price Index, Purchase Only",1991Q1=100,2032,471.152
2/15/2023 0:00,Prices,"FHFA House Price Index, Purchase Only",1991Q1=100,2033,486.07
2/15/2023 0:00,Prices,Nominal Exchange Rate Index (Export Weighted),1970Q1=100,2020,199.27
2/15/2023 0:00,Prices,Nominal Exchange Rate Index (Export Weighted),1970Q1=100,2021,190.853
2/15/2023 0:00,Prices,Nominal Exchange Rate Index (Export Weighted),1970Q1=100,2022,204.175
2/15/2023 0:00,Prices,Nominal Exchange Rate Index (Export Weighted),1970Q1=100,2023,208.703
2/15/2023 0:00,Prices,Nominal Exchange Rate Index (Export Weighted),1970Q1=100,2024,203.303
2/15/2023 0:00,Prices,Nominal Exchange Rate Index (Export Weighted),1970Q1=100,2025,200.493
2/15/2023 0:00,Prices,Nominal Exchange Rate Index (Export Weighted),1970Q1=100,2026,197.379
2/15/2023 0:00,Prices,Nominal Exchange Rate Index (Export Weighted),1970Q1=100,2027,194.39
2/15/2023 0:00,Prices,Nominal Exchange Rate Index (Export Weighted),1970Q1=100,2028,191.418
2/15/2023 0:00,Prices,Nominal Exchange Rate Index (Export Weighted),1970Q1=100,2029,188.417
2/15/2023 0:00,Prices,Nominal Exchange Rate Index (Export Weighted),1970Q1=100,2030,185.495
2/15/2023 0:00,Prices,Nominal Exchange Rate Index (Export Weighted),1970Q1=100,2031,182.655
2/15/2023 0:00,Prices,Nominal Exchange Rate Index (Export Weighted),1970Q1=100,2032,180.035
2/15/2023 0:00,Prices,Nominal Exchange Rate Index (Export Weighted),1970Q1=100,2033,177.682
2/15/2023 0:00,Labor,"Unemployment Rate, Civilian, 16 Years or Older",Percent,2020,8.091
2/15/2023 0:00,Labor,"Unemployment Rate, Civilian, 16 Years or Older",Percent,2021,5.358
2/15/2023 0:00,Labor,"Unemployment Rate, Civilian, 16 Years or Older",Percent,2022,3.674
2/15/2023 0:00,Labor,"Unemployment Rate, Civilian, 16 Years or Older",Percent,2023,4.678
2/15/2023 0:00,Labor,"Unemployment Rate, Civilian, 16 Years or Older",Percent,2024,4.925
2/15/2023 0:00,Labor,"Unemployment Rate, Civilian, 16 Years or Older",Percent,2025,4.713
2/15/2023 0:00,Labor,"Unemployment Rate, Civilian, 16 Years or Older",Percent,2026,4.563
2/15/2023 0:00,Labor,"Unemployment Rate, Civilian, 16 Years or Older",Percent,2027,4.493
2/15/2023 0:00,Labor,"Unemployment Rate, Civilian, 16 Years or Older",Percent,2028,4.471
2/15/2023 0:00,Labor,"Unemployment Rate, Civilian, 16 Years or Older",Percent,2029,4.507
2/15/2023 0:00,Labor,"Unemployment Rate, Civilian, 16 Years or Older",Percent,2030,4.532
2/15/2023 0:00,Labor,"Unemployment Rate, Civilian, 16 Years or Older",Percent,2031,4.527
2/15/2023 0:00,Labor,"Unemployment Rate, Civilian, 16 Years or Older",Percent,2032,4.505
2/15/2023 0:00,Labor,"Unemployment Rate, Civilian, 16 Years or Older",Percent,2033,4.482
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older",Millions,2020,160.754
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older",Millions,2021,161.204
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older",Millions,2022,164.288
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older",Millions,2023,165.307
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older",Millions,2024,166.387
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older",Millions,2025,167.343
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older",Millions,2026,168.174
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older",Millions,2027,168.967
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older",Millions,2028,169.725
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older",Millions,2029,170.461
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older",Millions,2030,171.124
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older",Millions,2031,171.777
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older",Millions,2032,172.405
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older",Millions,2033,173.02
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older","Percentage change, annual rate",2020,-1.696
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older","Percentage change, annual rate",2021,0.279
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older","Percentage change, annual rate",2022,1.913
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older","Percentage change, annual rate",2023,0.62
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older","Percentage change, annual rate",2024,0.653
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older","Percentage change, annual rate",2025,0.574
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older","Percentage change, annual rate",2026,0.496
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older","Percentage change, annual rate",2027,0.471
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older","Percentage change, annual rate",2028,0.448
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older","Percentage change, annual rate",2029,0.433
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older","Percentage change, annual rate",2030,0.389
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older","Percentage change, annual rate",2031,0.381
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older","Percentage change, annual rate",2032,0.365
2/15/2023 0:00,Labor,"Labor Force, Civilian, 16 Years or Older","Percentage change, annual rate",2033,0.356
2/15/2023 0:00,Labor,"Labor Force Participation Rate, 16 Years or Older",Percent,2020,61.751
2/15/2023 0:00,Labor,"Labor Force Participation Rate, 16 Years or Older",Percent,2021,61.658
2/15/2023 0:00,Labor,"Labor Force Participation Rate, 16 Years or Older",Percent,2022,62.239
2/15/2023 0:00,Labor,"Labor Force Participation Rate, 16 Years or Older",Percent,2023,62.187
2/15/2023 0:00,Labor,"Labor Force Participation Rate, 16 Years or Older",Percent,2024,62.137
2/15/2023 0:00,Labor,"Labor Force Participation Rate, 16 Years or Older",Percent,2025,62.028
2/15/2023 0:00,Labor,"Labor Force Participation Rate, 16 Years or Older",Percent,2026,61.931
2/15/2023 0:00,Labor,"Labor Force Participation Rate, 16 Years or Older",Percent,2027,61.843
2/15/2023 0:00,Labor,"Labor Force Participation Rate, 16 Years or Older",Percent,2028,61.764
2/15/2023 0:00,Labor,"Labor Force Participation Rate, 16 Years or Older",Percent,2029,61.68
2/15/2023 0:00,Labor,"Labor Force Participation Rate, 16 Years or Older",Percent,2030,61.578
2/15/2023 0:00,Labor,"Labor Force Participation Rate, 16 Years or Older",Percent,2031,61.465
2/15/2023 0:00,Labor,"Labor Force Participation Rate, 16 Years or Older",Percent,2032,61.357
2/15/2023 0:00,Labor,"Labor Force Participation Rate, 16 Years or Older",Percent,2033,61.265
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)",Millions,2020,147.806
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)",Millions,2021,152.578
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)",Millions,2022,158.255
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)",Millions,2023,157.572
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)",Millions,2024,158.191
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)",Millions,2025,159.455
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)",Millions,2026,160.499
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)",Millions,2027,161.374
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)",Millions,2028,162.136
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)",Millions,2029,162.777
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)",Millions,2030,163.369
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)",Millions,2031,163.999
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)",Millions,2032,164.637
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)",Millions,2033,165.264
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)","Percentage change, annual rate",2020,-6.172
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)","Percentage change, annual rate",2021,3.228
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)","Percentage change, annual rate",2022,3.72
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)","Percentage change, annual rate",2023,-0.431
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)","Percentage change, annual rate",2024,0.392
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)","Percentage change, annual rate",2025,0.798
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)","Percentage change, annual rate",2026,0.654
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)","Percentage change, annual rate",2027,0.545
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)","Percentage change, annual rate",2028,0.472
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)","Percentage change, annual rate",2029,0.395
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)","Percentage change, annual rate",2030,0.363
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)","Percentage change, annual rate",2031,0.385
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)","Percentage change, annual rate",2032,0.388
2/15/2023 0:00,Labor,"Employment, Civilian, 16 Years or Older (Household Survey)","Percentage change, annual rate",2033,0.38
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)",Millions,2020,142.145
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)",Millions,2021,146.102
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)",Millions,2022,152.045
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)",Millions,2023,153.662
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)",Millions,2024,154.068
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)",Millions,2025,155.178
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)",Millions,2026,156.217
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)",Millions,2027,157.161
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)",Millions,2028,158.098
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)",Millions,2029,159.011
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)",Millions,2030,159.817
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)",Millions,2031,160.563
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)",Millions,2032,161.282
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)",Millions,2033,162.041
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)","Percentage change, annual rate",2020,-5.797
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)","Percentage change, annual rate",2021,2.783
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)","Percentage change, annual rate",2022,4.068
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)","Percentage change, annual rate",2023,1.063
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)","Percentage change, annual rate",2024,0.263
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)","Percentage change, annual rate",2025,0.72
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)","Percentage change, annual rate",2026,0.67
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)","Percentage change, annual rate",2027,0.603
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)","Percentage change, annual rate",2028,0.596
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)","Percentage change, annual rate",2029,0.577
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)","Percentage change, annual rate",2030,0.506
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)","Percentage change, annual rate",2031,0.466
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)","Percentage change, annual rate",2032,0.448
2/15/2023 0:00,Labor,"Employment, Total Nonfarm (Establishment Survey)","Percentage change, annual rate",2033,0.47
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),2012=100,2020,112.509
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),2012=100,2021,115.188
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),2012=100,2022,113.339
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),2012=100,2023,113.154
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),2012=100,2024,115.693
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),2012=100,2025,119.072
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),2012=100,2026,122.18
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),2012=100,2027,125.13
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),2012=100,2028,127.539
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),2012=100,2029,129.868
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),2012=100,2030,132.225
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),2012=100,2031,134.568
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),2012=100,2032,136.919
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),2012=100,2033,139.228
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),"Percentage change, annual rate",2020,4.407
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),"Percentage change, annual rate",2021,2.38
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),"Percentage change, annual rate",2022,-1.604
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),"Percentage change, annual rate",2023,-0.163
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),"Percentage change, annual rate",2024,2.243
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),"Percentage change, annual rate",2025,2.92
2/15/2023 0:00,Labor,Labor Productivity (Nonfarm Business Sector),"Percentage change, annual rate",2026,2.61
